posting_id,posting_date,date_key,account_code,account_name,account_type,entry_type,amount,currency,reference
234,"2024-05-18",20240518,"TAX-100","Corporate & VAT Tax","Tax","Debit",3434.26,"GBP","GL-2025-000234"
235,"2025-05-24",20250524,"REV-100","Operating Revenue","Revenue","Credit",3399.02,"GBP","GL-2025-000235"
236,"2025-08-04",20250804,"REV-100","Operating Revenue","Revenue","Credit",1282.04,"GBP","GL-2025-000236"
237,"2024-04-21",20240421,"OPEX-100","Salaries & Payroll","Expense","Debit",2963.84,"GBP","GL-2025-000237"
238,"2024-11-02",20241102,"TAX-100","Corporate & VAT Tax","Tax","Debit",519.6,"GBP","GL-2025-000238"
239,"2024-09-27",20240927,"REV-200","Services Revenue","Revenue","Credit",1717.86,"GBP","GL-2025-000239"
240,"2026-05-04",20260504,"REV-100","Operating Revenue","Revenue","Credit",4084.75,"GBP","GL-2025-000240"
241,"2025-03-30",20250330,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4014.22,"GBP","GL-2025-000241"
242,"2026-01-31",20260131,"COGS-100","Direct Material Costs","COGS","Debit",742.78,"GBP","GL-2025-000242"
243,"2025-06-18",20250618,"REV-200","Services Revenue","Revenue","Credit",1956.75,"GBP","GL-2025-000243"
244,"2025-09-15",20250915,"OPEX-300","Marketing & Advertising","Expense","Debit",1458.4,"GBP","GL-2025-000244"
245,"2026-05-10",20260510,"COGS-200","Third-Party Infrastructure","COGS","Debit",3334.17,"GBP","GL-2025-000245"
246,"2025-03-04",20250304,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4074.92,"GBP","GL-2025-000246"
247,"2024-08-31",20240831,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1603.24,"GBP","GL-2025-000247"
248,"2025-10-24",20251024,"OPEX-300","Marketing & Advertising","Expense","Debit",3763.23,"GBP","GL-2025-000248"
249,"2025-10-28",20251028,"OPEX-100","Salaries & Payroll","Expense","Debit",2082.59,"GBP","GL-2025-000249"
250,"2026-03-03",20260303,"TAX-100","Corporate & VAT Tax","Tax","Debit",2620.51,"GBP","GL-2025-000250"
251,"2024-07-21",20240721,"COGS-100","Direct Material Costs","COGS","Debit",423.69,"GBP","GL-2025-000251"
252,"2024-06-04",20240604,"COGS-100","Direct Material Costs","COGS","Debit",3009.09,"GBP","GL-2025-000252"
253,"2024-07-07",20240707,"OPEX-200","Office Lease & Utilities","Expense","Debit",735.44,"GBP","GL-2025-000253"
254,"2024-01-03",20240103,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3660.08,"GBP","GL-2025-000254"
255,"2024-03-03",20240303,"OPEX-200","Office Lease & Utilities","Expense","Debit",4478.54,"GBP","GL-2025-000255"
256,"2024-05-31",20240531,"TAX-100","Corporate & VAT Tax","Tax","Debit",1868.66,"GBP","GL-2025-000256"
257,"2024-07-25",20240725,"TAX-100","Corporate & VAT Tax","Tax","Debit",2460.49,"GBP","GL-2025-000257"
258,"2024-02-03",20240203,"TAX-100","Corporate & VAT Tax","Tax","Debit",1970.13,"GBP","GL-2025-000258"
259,"2024-02-16",20240216,"OPEX-300","Marketing & Advertising","Expense","Debit",2324.92,"GBP","GL-2025-000259"
260,"2024-12-19",20241219,"COGS-200","Third-Party Infrastructure","COGS","Debit",4839.2,"GBP","GL-2025-000260"
261,"2025-05-08",20250508,"OPEX-100","Salaries & Payroll","Expense","Debit",2900.75,"GBP","GL-2025-000261"
262,"2025-10-16",20251016,"REV-200","Services Revenue","Revenue","Credit",1972.81,"GBP","GL-2025-000262"
263,"2024-03-26",20240326,"REV-100","Operating Revenue","Revenue","Credit",2976.41,"GBP","GL-2025-000263"
264,"2024-01-16",20240116,"OPEX-200","Office Lease & Utilities","Expense","Debit",3491.86,"GBP","GL-2025-000264"
265,"2026-06-18",20260618,"OPEX-300","Marketing & Advertising","Expense","Debit",359.71,"GBP","GL-2025-000265"
266,"2025-07-17",20250717,"OPEX-200","Office Lease & Utilities","Expense","Debit",1724.31,"GBP","GL-2025-000266"
267,"2024-01-15",20240115,"OPEX-100","Salaries & Payroll","Expense","Debit",591.36,"GBP","GL-2025-000267"
268,"2025-02-03",20250203,"OPEX-300","Marketing & Advertising","Expense","Debit",2215.97,"GBP","GL-2025-000268"
269,"2026-01-09",20260109,"REV-200","Services Revenue","Revenue","Credit",2951.52,"GBP","GL-2025-000269"
270,"2024-08-28",20240828,"REV-200","Services Revenue","Revenue","Credit",3244.93,"GBP","GL-2025-000270"
271,"2025-09-14",20250914,"OPEX-200","Office Lease & Utilities","Expense","Debit",2401.17,"GBP","GL-2025-000271"
272,"2025-03-01",20250301,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1438.3,"GBP","GL-2025-000272"
273,"2024-05-27",20240527,"OPEX-200","Office Lease & Utilities","Expense","Debit",4179.39,"GBP","GL-2025-000273"
274,"2024-04-29",20240429,"REV-200","Services Revenue","Revenue","Credit",4086.44,"GBP","GL-2025-000274"
275,"2026-04-10",20260410,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",166.44,"GBP","GL-2025-000275"
276,"2025-09-11",20250911,"REV-200","Services Revenue","Revenue","Credit",2780.92,"GBP","GL-2025-000276"
277,"2024-07-09",20240709,"OPEX-300","Marketing & Advertising","Expense","Debit",1555.25,"GBP","GL-2025-000277"
278,"2024-12-19",20241219,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2568.81,"GBP","GL-2025-000278"
279,"2025-10-12",20251012,"COGS-200","Third-Party Infrastructure","COGS","Debit",4976.97,"GBP","GL-2025-000279"
280,"2024-03-11",20240311,"REV-100","Operating Revenue","Revenue","Credit",4067.18,"GBP","GL-2025-000280"
281,"2026-05-27",20260527,"OPEX-300","Marketing & Advertising","Expense","Debit",2534.54,"GBP","GL-2025-000281"
282,"2024-02-05",20240205,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3011.72,"GBP","GL-2025-000282"
283,"2025-08-23",20250823,"COGS-200","Third-Party Infrastructure","COGS","Debit",1304.59,"GBP","GL-2025-000283"
284,"2024-10-01",20241001,"OPEX-300","Marketing & Advertising","Expense","Debit",5039.02,"GBP","GL-2025-000284"
285,"2025-05-21",20250521,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2516.9,"GBP","GL-2025-000285"
286,"2024-10-20",20241020,"REV-200","Services Revenue","Revenue","Credit",1902.7,"GBP","GL-2025-000286"
287,"2026-01-11",20260111,"REV-100","Operating Revenue","Revenue","Credit",3811.94,"GBP","GL-2025-000287"
288,"2025-10-07",20251007,"OPEX-200","Office Lease & Utilities","Expense","Debit",1765.07,"GBP","GL-2025-000288"
289,"2025-09-28",20250928,"TAX-100","Corporate & VAT Tax","Tax","Debit",1629.49,"GBP","GL-2025-000289"
290,"2026-05-05",20260505,"REV-200","Services Revenue","Revenue","Credit",3892.04,"GBP","GL-2025-000290"
291,"2024-09-12",20240912,"COGS-100","Direct Material Costs","COGS","Debit",4955.58,"GBP","GL-2025-000291"
292,"2025-12-26",20251226,"OPEX-100","Salaries & Payroll","Expense","Debit",396.98,"GBP","GL-2025-000292"
293,"2026-06-14",20260614,"REV-200","Services Revenue","Revenue","Credit",4306.33,"GBP","GL-2025-000293"
294,"2025-01-01",20250101,"OPEX-300","Marketing & Advertising","Expense","Debit",2899.35,"GBP","GL-2025-000294"
295,"2025-09-21",20250921,"COGS-200","Third-Party Infrastructure","COGS","Debit",4134.75,"GBP","GL-2025-000295"
296,"2026-06-09",20260609,"OPEX-200","Office Lease & Utilities","Expense","Debit",4511.88,"GBP","GL-2025-000296"
297,"2025-10-01",20251001,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2353.84,"GBP","GL-2025-000297"
298,"2025-05-20",20250520,"COGS-100","Direct Material Costs","COGS","Debit",2016.57,"GBP","GL-2025-000298"
299,"2024-07-14",20240714,"REV-200","Services Revenue","Revenue","Credit",2868.6,"GBP","GL-2025-000299"
300,"2024-02-09",20240209,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2280.47,"GBP","GL-2025-000300"
301,"2026-02-08",20260208,"OPEX-300","Marketing & Advertising","Expense","Debit",3138.87,"GBP","GL-2025-000301"
302,"2025-07-21",20250721,"OPEX-100","Salaries & Payroll","Expense","Debit",1757.33,"GBP","GL-2025-000302"
303,"2023-12-31",20231231,"TAX-100","Corporate & VAT Tax","Tax","Debit",2340.4,"GBP","GL-2025-000303"
304,"2024-04-07",20240407,"OPEX-200","Office Lease & Utilities","Expense","Debit",1466,"GBP","GL-2025-000304"
305,"2024-11-29",20241129,"TAX-100","Corporate & VAT Tax","Tax","Debit",3018.54,"GBP","GL-2025-000305"
306,"2025-01-20",20250120,"REV-100","Operating Revenue","Revenue","Credit",1350.18,"GBP","GL-2025-000306"
307,"2025-05-03",20250503,"OPEX-300","Marketing & Advertising","Expense","Debit",607.37,"GBP","GL-2025-000307"
308,"2025-01-25",20250125,"OPEX-200","Office Lease & Utilities","Expense","Debit",2549.32,"GBP","GL-2025-000308"
309,"2024-04-14",20240414,"COGS-200","Third-Party Infrastructure","COGS","Debit",4442.54,"GBP","GL-2025-000309"
310,"2025-12-24",20251224,"OPEX-300","Marketing & Advertising","Expense","Debit",341.88,"GBP","GL-2025-000310"
311,"2025-06-08",20250608,"TAX-100","Corporate & VAT Tax","Tax","Debit",996.08,"GBP","GL-2025-000311"
312,"2025-06-06",20250606,"COGS-100","Direct Material Costs","COGS","Debit",3150.72,"GBP","GL-2025-000312"
313,"2025-01-13",20250113,"OPEX-300","Marketing & Advertising","Expense","Debit",4839.05,"GBP","GL-2025-000313"
314,"2024-05-08",20240508,"COGS-100","Direct Material Costs","COGS","Debit",765.23,"GBP","GL-2025-000314"
315,"2024-10-11",20241011,"TAX-100","Corporate & VAT Tax","Tax","Debit",1082.86,"GBP","GL-2025-000315"
316,"2024-10-13",20241013,"COGS-100","Direct Material Costs","COGS","Debit",4880.74,"GBP","GL-2025-000316"
317,"2025-07-15",20250715,"OPEX-200","Office Lease & Utilities","Expense","Debit",1120.73,"GBP","GL-2025-000317"
318,"2024-07-17",20240717,"OPEX-300","Marketing & Advertising","Expense","Debit",3488.25,"GBP","GL-2025-000318"
319,"2025-11-28",20251128,"OPEX-100","Salaries & Payroll","Expense","Debit",2502.4,"GBP","GL-2025-000319"
320,"2025-11-17",20251117,"REV-100","Operating Revenue","Revenue","Credit",4073.67,"GBP","GL-2025-000320"
321,"2026-01-03",20260103,"OPEX-300","Marketing & Advertising","Expense","Debit",3895,"GBP","GL-2025-000321"
322,"2025-02-09",20250209,"OPEX-200","Office Lease & Utilities","Expense","Debit",442.32,"GBP","GL-2025-000322"
323,"2024-01-04",20240104,"OPEX-200","Office Lease & Utilities","Expense","Debit",3336.24,"GBP","GL-2025-000323"
324,"2024-06-24",20240624,"TAX-100","Corporate & VAT Tax","Tax","Debit",3401.29,"GBP","GL-2025-000324"
325,"2025-10-29",20251029,"OPEX-200","Office Lease & Utilities","Expense","Debit",4561.45,"GBP","GL-2025-000325"
326,"2024-06-01",20240601,"COGS-100","Direct Material Costs","COGS","Debit",2189.36,"GBP","GL-2025-000326"
327,"2026-01-15",20260115,"REV-200","Services Revenue","Revenue","Credit",2416.05,"GBP","GL-2025-000327"
328,"2026-05-15",20260515,"OPEX-300","Marketing & Advertising","Expense","Debit",4779.22,"GBP","GL-2025-000328"
329,"2024-09-03",20240903,"OPEX-100","Salaries & Payroll","Expense","Debit",3682.22,"GBP","GL-2025-000329"
330,"2026-05-18",20260518,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4894.11,"GBP","GL-2025-000330"
331,"2024-08-09",20240809,"REV-200","Services Revenue","Revenue","Credit",4320.69,"GBP","GL-2025-000331"
332,"2024-06-15",20240615,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",797.85,"GBP","GL-2025-000332"
333,"2024-04-24",20240424,"TAX-100","Corporate & VAT Tax","Tax","Debit",2888.82,"GBP","GL-2025-000333"
334,"2025-10-04",20251004,"TAX-100","Corporate & VAT Tax","Tax","Debit",2986.44,"GBP","GL-2025-000334"
335,"2025-06-29",20250629,"COGS-100","Direct Material Costs","COGS","Debit",2822.07,"GBP","GL-2025-000335"
336,"2026-02-21",20260221,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4114.64,"GBP","GL-2025-000336"
337,"2024-12-14",20241214,"COGS-100","Direct Material Costs","COGS","Debit",1925.97,"GBP","GL-2025-000337"
338,"2025-10-26",20251026,"OPEX-300","Marketing & Advertising","Expense","Debit",5036.41,"GBP","GL-2025-000338"
339,"2025-05-25",20250525,"OPEX-300","Marketing & Advertising","Expense","Debit",5074.32,"GBP","GL-2025-000339"
340,"2024-12-23",20241223,"OPEX-300","Marketing & Advertising","Expense","Debit",232.11,"GBP","GL-2025-000340"
341,"2025-09-22",20250922,"OPEX-100","Salaries & Payroll","Expense","Debit",4551.25,"GBP","GL-2025-000341"
342,"2024-06-10",20240610,"OPEX-100","Salaries & Payroll","Expense","Debit",4046.31,"GBP","GL-2025-000342"
343,"2025-01-09",20250109,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1160.39,"GBP","GL-2025-000343"
344,"2025-06-15",20250615,"OPEX-200","Office Lease & Utilities","Expense","Debit",1415.6,"GBP","GL-2025-000344"
345,"2025-10-11",20251011,"COGS-200","Third-Party Infrastructure","COGS","Debit",3963.11,"GBP","GL-2025-000345"
346,"2025-08-20",20250820,"OPEX-200","Office Lease & Utilities","Expense","Debit",3632.46,"GBP","GL-2025-000346"
347,"2025-03-10",20250310,"REV-100","Operating Revenue","Revenue","Credit",4311.65,"GBP","GL-2025-000347"
348,"2024-01-25",20240125,"REV-200","Services Revenue","Revenue","Credit",3088.38,"GBP","GL-2025-000348"
349,"2024-02-06",20240206,"OPEX-300","Marketing & Advertising","Expense","Debit",967.65,"GBP","GL-2025-000349"
350,"2024-08-24",20240824,"OPEX-200","Office Lease & Utilities","Expense","Debit",1827.43,"GBP","GL-2025-000350"
351,"2024-05-07",20240507,"OPEX-300","Marketing & Advertising","Expense","Debit",2598.74,"GBP","GL-2025-000351"
352,"2026-05-27",20260527,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3725.44,"GBP","GL-2025-000352"
353,"2026-02-24",20260224,"OPEX-100","Salaries & Payroll","Expense","Debit",164.02,"GBP","GL-2025-000353"
354,"2026-04-19",20260419,"COGS-100","Direct Material Costs","COGS","Debit",2364.02,"GBP","GL-2025-000354"
355,"2024-12-06",20241206,"OPEX-100","Salaries & Payroll","Expense","Debit",467.25,"GBP","GL-2025-000355"
356,"2024-08-04",20240804,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4638.35,"GBP","GL-2025-000356"
357,"2024-06-07",20240607,"COGS-200","Third-Party Infrastructure","COGS","Debit",3505.21,"GBP","GL-2025-000357"
358,"2025-06-22",20250622,"COGS-100","Direct Material Costs","COGS","Debit",3628.72,"GBP","GL-2025-000358"
359,"2024-03-08",20240308,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3897.23,"GBP","GL-2025-000359"
360,"2025-11-06",20251106,"COGS-100","Direct Material Costs","COGS","Debit",953.85,"GBP","GL-2025-000360"
361,"2024-02-12",20240212,"TAX-100","Corporate & VAT Tax","Tax","Debit",3647.78,"GBP","GL-2025-000361"
362,"2024-04-30",20240430,"OPEX-200","Office Lease & Utilities","Expense","Debit",1289.3,"GBP","GL-2025-000362"
363,"2024-10-27",20241027,"OPEX-300","Marketing & Advertising","Expense","Debit",3806.46,"GBP","GL-2025-000363"
364,"2024-09-20",20240920,"OPEX-300","Marketing & Advertising","Expense","Debit",1859.33,"GBP","GL-2025-000364"
365,"2025-06-22",20250622,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2395.67,"GBP","GL-2025-000365"
366,"2025-06-10",20250610,"OPEX-200","Office Lease & Utilities","Expense","Debit",785.19,"GBP","GL-2025-000366"
367,"2026-02-12",20260212,"OPEX-100","Salaries & Payroll","Expense","Debit",2178.02,"GBP","GL-2025-000367"
368,"2025-04-27",20250427,"REV-100","Operating Revenue","Revenue","Credit",246.48,"GBP","GL-2025-000368"
369,"2026-04-05",20260405,"COGS-100","Direct Material Costs","COGS","Debit",3025.81,"GBP","GL-2025-000369"
370,"2025-06-23",20250623,"OPEX-300","Marketing & Advertising","Expense","Debit",3170.95,"GBP","GL-2025-000370"
371,"2026-04-03",20260403,"REV-200","Services Revenue","Revenue","Credit",792.09,"GBP","GL-2025-000371"
372,"2026-03-15",20260315,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4852.06,"GBP","GL-2025-000372"
373,"2024-08-01",20240801,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",310.1,"GBP","GL-2025-000373"
374,"2026-04-05",20260405,"REV-100","Operating Revenue","Revenue","Credit",2300.51,"GBP","GL-2025-000374"
375,"2025-12-16",20251216,"COGS-100","Direct Material Costs","COGS","Debit",4348.74,"GBP","GL-2025-000375"
376,"2025-02-18",20250218,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1874.3,"GBP","GL-2025-000376"
377,"2024-09-26",20240926,"OPEX-100","Salaries & Payroll","Expense","Debit",1947.93,"GBP","GL-2025-000377"
378,"2025-06-18",20250618,"TAX-100","Corporate & VAT Tax","Tax","Debit",1204.04,"GBP","GL-2025-000378"
379,"2025-03-23",20250323,"OPEX-300","Marketing & Advertising","Expense","Debit",3803.13,"GBP","GL-2025-000379"
380,"2024-06-30",20240630,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4529.24,"GBP","GL-2025-000380"
381,"2024-12-08",20241208,"COGS-200","Third-Party Infrastructure","COGS","Debit",1323.63,"GBP","GL-2025-000381"
382,"2026-02-07",20260207,"REV-200","Services Revenue","Revenue","Credit",4662.12,"GBP","GL-2025-000382"
383,"2024-10-31",20241031,"OPEX-200","Office Lease & Utilities","Expense","Debit",911.53,"GBP","GL-2025-000383"
384,"2025-10-30",20251030,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",244.84,"GBP","GL-2025-000384"
385,"2025-07-03",20250703,"REV-100","Operating Revenue","Revenue","Credit",2696.34,"GBP","GL-2025-000385"
386,"2025-10-23",20251023,"COGS-100","Direct Material Costs","COGS","Debit",1037.73,"GBP","GL-2025-000386"
387,"2025-11-05",20251105,"COGS-200","Third-Party Infrastructure","COGS","Debit",4278.05,"GBP","GL-2025-000387"
388,"2025-07-28",20250728,"OPEX-200","Office Lease & Utilities","Expense","Debit",770.51,"GBP","GL-2025-000388"
389,"2026-01-28",20260128,"REV-200","Services Revenue","Revenue","Credit",3739.48,"GBP","GL-2025-000389"
390,"2024-09-08",20240908,"OPEX-200","Office Lease & Utilities","Expense","Debit",693.73,"GBP","GL-2025-000390"
391,"2025-04-24",20250424,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",336.73,"GBP","GL-2025-000391"
392,"2025-11-15",20251115,"OPEX-300","Marketing & Advertising","Expense","Debit",2226.49,"GBP","GL-2025-000392"
393,"2024-06-21",20240621,"OPEX-300","Marketing & Advertising","Expense","Debit",3010.68,"GBP","GL-2025-000393"
394,"2026-01-01",20260101,"TAX-100","Corporate & VAT Tax","Tax","Debit",899.28,"GBP","GL-2025-000394"
395,"2025-11-18",20251118,"OPEX-100","Salaries & Payroll","Expense","Debit",751.65,"GBP","GL-2025-000395"
396,"2026-03-17",20260317,"REV-100","Operating Revenue","Revenue","Credit",2231.43,"GBP","GL-2025-000396"
397,"2024-01-25",20240125,"REV-100","Operating Revenue","Revenue","Credit",3200.38,"GBP","GL-2025-000397"
398,"2025-08-31",20250831,"OPEX-100","Salaries & Payroll","Expense","Debit",1233.21,"GBP","GL-2025-000398"
399,"2024-08-09",20240809,"COGS-100","Direct Material Costs","COGS","Debit",985.42,"GBP","GL-2025-000399"
400,"2025-02-23",20250223,"OPEX-300","Marketing & Advertising","Expense","Debit",360.64,"GBP","GL-2025-000400"
401,"2025-10-06",20251006,"COGS-100","Direct Material Costs","COGS","Debit",4058.95,"GBP","GL-2025-000401"
402,"2025-06-24",20250624,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3426.32,"GBP","GL-2025-000402"
403,"2025-12-27",20251227,"COGS-100","Direct Material Costs","COGS","Debit",981.07,"GBP","GL-2025-000403"
404,"2025-04-27",20250427,"REV-200","Services Revenue","Revenue","Credit",2657.79,"GBP","GL-2025-000404"
405,"2024-06-12",20240612,"OPEX-300","Marketing & Advertising","Expense","Debit",3972.79,"GBP","GL-2025-000405"
406,"2026-05-30",20260530,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3134.62,"GBP","GL-2025-000406"
407,"2025-12-03",20251203,"REV-200","Services Revenue","Revenue","Credit",2867.7,"GBP","GL-2025-000407"
408,"2024-10-17",20241017,"COGS-100","Direct Material Costs","COGS","Debit",3584.05,"GBP","GL-2025-000408"
409,"2024-03-28",20240328,"OPEX-300","Marketing & Advertising","Expense","Debit",1352.11,"GBP","GL-2025-000409"
410,"2025-09-18",20250918,"OPEX-100","Salaries & Payroll","Expense","Debit",293.08,"GBP","GL-2025-000410"
411,"2024-08-10",20240810,"COGS-100","Direct Material Costs","COGS","Debit",4783.86,"GBP","GL-2025-000411"
412,"2025-08-04",20250804,"REV-100","Operating Revenue","Revenue","Credit",4125.05,"GBP","GL-2025-000412"
413,"2025-07-26",20250726,"COGS-100","Direct Material Costs","COGS","Debit",1535.37,"GBP","GL-2025-000413"
